"isReserved","OMSCHR","VHAG","NAAM","TYPE","dataset","Sampler","GEBIED","SystemType","WVLC","vrijwillID","provincie","postcode","gemeente","locID","SugbyINBO","Latitude","Longitude","updateRes"
"FALSE","Laar, Humbeeksebaan, weg naar KWZI, 10 m OPW lozing KWZI","6966","Laarbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","1980","Zemst","I_1980_1","YES",50.9866433558941,4.40700759377832,"FALSE"
"FALSE","Zijbeek Laerebeek, Hombeek, Rechtestr, langs afspanning, 15m opw wegje en LP","6972","Laarbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen","2811","Mechelen","I_2811_1","YES",51.0059161043764,4.4067101692076,"FALSE"
"FALSE","Zijbeek, Tangebeek, Eppegem, Dorentstraat, afw weg, opw houten dam","6996","Beek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","1980","Zemst","I_1980_2","YES",50.9535553070592,4.44206123259683,"FALSE"
"FALSE","Kraainem, Molenstr, langs straat en opw 3+1 PVC-buizen","6573","Kleine Maelbeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","1950","Kraainem","I_1950_1","YES",50.865305969566,4.45629768071192,"FALSE"
"FALSE","Zellik, Molenbeekdal / T. Coppensstraat, via wandelweg tot 100 m opw brugje, 10 m opw effluent Puratos","6960","Maalbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","1731","Asse","I_1731_1","YES",50.8825543784627,4.2658568633272,"FALSE"
"FALSE","Sint-Pieters-Leeuw/Anderlecht, Zuunstr, opw brugje","7116","Vogel(en)zangbeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","1600","Sint-Pieters-Leeuw","I_1600_1","YES",50.8086448561658,4.2926622292763,"FALSE"
"FALSE","Negenmanneke, einde Zuunstr, voor inbuizing onder kanaal, 50 m opw weg + LZP, afw brugje","6554","Zuunbeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","1600","Sint-Pieters-Leeuw","I_1600_2","YES",50.8095732563686,4.29660504321332,"FALSE"
"FALSE","Sint-Pieters-Leeuw, A. Van Cothemstr, opw brug (enkel FC als overstort niet werkt)","6554","Zuunbeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","1600","Sint-Pieters-Leeuw","I_1600_3","YES",50.8019253967853,4.28637448784319,"FALSE"
"FALSE","Negenmanneken, Klein-Bijgaardenstr, afw weg en overstort","6554","Zuunbeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","1600","Sint-Pieters-Leeuw","I_1600_4","YES",50.7984078675119,4.28274929251219,"FALSE"
"FALSE","Kester, 200 m afw Hof ter Molleken, in bocht onverharde weg (verbinding tss Ter Mollekensstr en Zwaantje)","6554","Zuunbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","1755","Gooik","I_1755_1","YES",50.7568842209142,4.13643890453304,"FALSE"
"FALSE","NA","6554","Zuunbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","1755","Gooik","I_1755_2","YES",50.7610349744261,4.10947450697451,"FALSE"
"FALSE","Leerbeek, Putbeekstr, 5 m opw weg in wei, opw betonnen ""brugje"" en lozingsbuis","6884","Putbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","1755","Gooik","I_1755_3","YES",50.7729067971893,4.14249878609516,"FALSE"
"FALSE","Herfelingen, Mollestr, 50 m van bord ""bebouwde kom"", opw weg + zijgrachtjes","6571","Rasbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","1540","Herne","I_1540_1","YES",50.7461156057927,4.10308111922456,"FALSE"
"FALSE","Dworp/Essenbeek, Winkelaar/Kapittel, 5 m opw weg (voorbij zijgrachtje)","7068","Steenputbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","1653","Beersel","I_1653_1","YES",50.7234354192217,4.28529257589094,"FALSE"
"FALSE","Industrie Noord, Zandvoortstr, naast containerpark afw weg","6553","Vrouwvliet","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen","2800","Mechelen","I_2800_1","YES",51.0484016294233,4.45196539450509,"FALSE"
"FALSE","Muizen, Muizenhoekstr, opw brug","6553","Vrouwvliet","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen","2820","Bonheiden","I_2820_1","YES",51.0212931248921,4.52788153236581,"FALSE"
"FALSE","Keerbergen, Bakestraat, aan bakkerij DITS, opw weg","6553","Vrouwvliet","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3140","Keerbergen","I_3140_1","YES",51.0104589766888,4.6296111560739,"FALSE"
"FALSE","St-Katelijne-Waver, Kempenaerstr, tov Green partners, opw weg, opw overstort","6949","Otterbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen","2860","Sint-Katelijne-Waver","I_2860_2","YES",51.0649904082701,4.51971394669138,"FALSE"
"FALSE","Peulis, Mechelbaan (N15), doodlopend zijwegje, inrit huis nr 664, 3 m opw brugje+lozing","6702","Waversebeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen","2580","Putte","I_2580_1","YES",51.0392320947857,4.59070552212555,"FALSE"
"FALSE","Muizen, Stwg Leuven-Mechelen, langs domein Planckendael, opw weg, to kapsalon ZEN","6560","Barebeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen","2812","Mechelen","I_2812_1","YES",51.0040116013508,4.51763594118451,"FALSE"
"FALSE","Boortmeerbeek,  Molenbeekstr, afw weg","6559","Weesbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3190","Boortmeerbeek","I_3190_1","YES",50.9864767407542,4.56984710034444,"FALSE"
"FALSE","Kampenhout, Beemdstr, dienstweg Aquafin, opw brug (FC), afw brug (BBI)","6559","Weesbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","1910","Kampenhout","I_1910_1","YES",50.9553951764588,4.56265414836486,"FALSE"
"FALSE","Haacht/Boortmeerbeek, Spoorwegstr, voor kilometerpaal 50 aan spoorweg, afw brug","6558","Leibeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3150","Haacht","I_3150_1","YES",50.9702346214281,4.60300590840377,"FALSE"
"FALSE","Wespelaar, Wespelaarsestwg, afw weg","6558","Leibeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3150","Haacht","I_3150_2","YES",50.9629214162643,4.63875507668819,"FALSE"
"FALSE","Webbekom, Badstraat, afw brug","7151","Demer","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3290","Diest","I_3290_1","YES",50.9841849841076,5.07483301015841,"FALSE"
"FALSE","Kuringen, Albertkanaalstr/Roderokstr, weg nr RWZI, opw brug","7151","Demer","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3511","Hasselt","I_3511_1","YES",50.9537513579611,5.30095761956552,"FALSE"
"FALSE","Godsheide, Kiezelstr, aan golfterrein vr verval, afw brug","7151","Demer","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3500","Hasselt","I_3500_1","YES",50.9318284523693,5.37563663800026,"FALSE"
"FALSE","Munsterbilzen, Rentfortstr, thv Rentfortmolen, afw brug","7151","Demer","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3740","Bilzen","I_3740_1","YES",50.8922039931998,5.49764291358187,"FALSE"
"FALSE","'s Herenelderen, Lindebornstr, afw weg en overstort","7151","Demer","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3700","Tongeren","I_3700_3","YES",50.8107811727945,5.4999731325283,"FALSE"
"FALSE","Rotselaar- Heikant, Vakenstraat, opw brug","7156","Winge","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3110","Rotselaar","I_3110_1","YES",50.9630929018863,4.71997929816852,"FALSE"
"FALSE","Rotselaar, Wezemaal, Aarschotsestwg, opw weg, Montfortcollege","7156","Winge","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3110","Rotselaar","I_3110_2","YES",50.9399795412948,4.73811700887257,"FALSE"
"FALSE","Rillaar, aardeweg op kruising Hompelstr/Rommelaar, afw brugje","7480","Laarbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3272","Scherpenheuvel-Zichem","I_3272_1","YES",50.9950967865617,4.90306282278038,"FALSE"
"FALSE","Testelt, verlengde Wijngaardstr, weg langs Demer, opw brug","7360","De Hulpe","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3271","Scherpenheuvel-Zichem","I_3271_1","YES",51.0071698009905,4.96646355554939,"FALSE"
"FALSE","Zichem, Ernest Claesstr, 275 m van spooroverweg, opw weg","7360","De Hulpe","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3271","Scherpenheuvel-Zichem","I_3271_2","YES",51.0085621243628,4.99091816802977,"FALSE"
"FALSE","Molenstede, Klappijstr, via oprit huis nr 92, over brugje, 100 m rechtdoor door wei, LO","7751","Grotebeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3294","Diest","I_3294_1","YES",51.0106218329989,5.04602014369019,"FALSE"
"FALSE","Deurne, Melrijk, opw weg","7751","Grotebeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3290","Diest","I_3290_2","YES",51.0447945437331,5.12083869427918,"FALSE"
"FALSE","Tessenderlo, zijstraat industrieweg, afw brug","7751","Grotebeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3980","Tessenderlo","I_3980_2","YES",51.0541807725925,5.12903403098653,"FALSE"
"FALSE","Webbekom, Reustr, opw weg en samenvloeiing zijbeekje","69502"," ","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3290","Diest","I_3290_3","YES",50.9720673989495,5.04419540722589,"FALSE"
"FALSE","Meensel/Kapellen, aan  grensbord Kapellen / Glabbeek, Tiensebaan/Stationstr, langs weg, voor samenvloeiing met Dorpswaterloop","7163","Begijnebeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3381","Glabbeek","I_3381_1","YES",50.8947997000191,4.9451173094046,"FALSE"
"FALSE","Zelem, Oudeschansstraat, opw weg","7157","Zwarte Beek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3545","Halen","I_3545_1","YES",50.9805706894435,5.09555546867319,"FALSE"
"FALSE","Gestel, Sint-Lutgardisstr","7157","Zwarte Beek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3560","Lummen","I_3560_1","YES",51.0139241975792,5.17517966384059,"FALSE"
"FALSE","Stal West, zijweg Molendijk richting RWZI, juist voorbij de bocht, voor RWZI","7455","Kleine Beek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3582","Beringen","I_3582_1","YES",51.0596174795219,5.23716406872443,"FALSE"
"FALSE","Zelk, zijstraat Zelemstraat, afw brug","7155","Velpe","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3545","Halen","I_3545_2","YES",50.9627930300943,5.0905678089578,"FALSE"
"FALSE","Halen, Mosstraat, aardeweg tussen Rwzi en Gete, 100 m afw. lozing RWZI, net voor monding in Demer (opletten voor terugstroming bij hoge Demerstand)","7162","Gete","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3545","Halen","I_3545_3","YES",50.9584891298428,5.11468485645714,"FALSE"
"FALSE","Halen, Mosstraat, afw. brug, na samenvloeiing met Herk","7162","Gete","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3545","Halen","I_3545_4","YES",50.9579214207441,5.11631269668584,"FALSE"
"FALSE","Ertsenrijk, zijweg Ertsenrijkstr (langs nr 104), opw brug","7162","Gete","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3545","Halen","I_3545_5","YES",50.9252866736006,5.12783992371196,"FALSE"
"FALSE","Geetbets, Kasteellaan, opw brug","7162","Gete","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3450","Geetbets","I_3450_1","YES",50.9000983897389,5.12765979455429,"FALSE"
"FALSE","Budingen, Leeuwerstr (betonnen fietspad), opw brug","7161","Kleine Gete","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3440","Zoutleeuw","I_3440_1","YES",50.8550982566469,5.10886678303669,"FALSE"
"FALSE","Ezemaal, Broekstr, opw brug","7161","Kleine Gete","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3400","Landen","I_3400_1","YES",50.7750454854622,5.00264493360332,"FALSE"
"FALSE","Grazen, Galgestr, opw brug","7154","Melsterbeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3454","Geetbets","I_3454_1","YES",50.8605256853806,5.14808506273046,"FALSE"
"FALSE","Runkelen:Binderveldseweg/Binderveld:Molenstr, opw brug","7154","Melsterbeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3850","Nieuwerkerken","I_3850_1","YES",50.8561146999089,5.15970089944105,"FALSE"
"FALSE","Boekhout  onverhard verlengde Walenstr, in bocht, 3 m afw weg","7154","Melsterbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3890","Gingelom","I_3890_1","YES",50.7422990778551,5.2309841486381,"FALSE"
"FALSE","Muizen, Kaneelstraat, opw. brug en riool","7229","Cicindria","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3891","Gingelom","I_3891_1","YES",50.7602977506053,5.17684256593987,"FALSE"
"FALSE","Zepperen,Terwouwenstr (N767), schuin tov huis nr 37 Shell Gaz, afw weg","7276","Bergbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3800","Sint-Truiden","I_3800_1","YES",50.8293896960208,5.2631017829374,"FALSE"
"FALSE","Zepperen  Terstok, Keelstr/Stokstr, opw weg","7858","Logebeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3800","Sint-Truiden","I_3800_2","YES",50.840039719488,5.23967852405311,"FALSE"
"FALSE","Budingen,aarden zijweg Molenstr thv hoek Steengrachtstr, opw brug","7153","Grote Gete","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3440","Zoutleeuw","I_3440_2","YES",50.854453377195,5.09265171682633,"FALSE"
"FALSE","Utsenaken, Melkweg, opw brug","7153","Grote Gete","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3300","Tienen","I_3300_1","YES",50.8204638208272,4.99071205763168,"FALSE"
"FALSE","Oplinter, Oude Getestr, RO thv kruising/splitsing met zijweg","7153","Grote Gete","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3300","Tienen","I_3300_2","YES",50.8101467412029,4.97291046245308,"FALSE"
"FALSE","Tienen, Oude Getestraat, opw. brug naar RWZI","7153","Grote Gete","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3300","Tienen","I_3300_3","YES",50.8053890086929,4.96806817283677,"FALSE"
"FALSE","Tienen, Ambachtenlaan, afw. brug","7153","Grote Gete","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3300","Tienen","I_3300_4","YES",50.8057143597223,4.96243991481908,"FALSE"
"FALSE","Tienen, St.-Helenavest, afw brug","7153","Grote Gete","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3300","Tienen","I_3300_5","YES",50.8020714937466,4.93563853422797,"FALSE"
"FALSE","Tienen, Pastoorstr, opw weg","7153","Grote Gete","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3300","Tienen","I_3300_6","YES",50.7891246255405,4.91898831261601,"FALSE"
"FALSE","Hoegaarden, Stationstr, opw brug","7153","Grote Gete","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3320","Hoegaarden","I_3320_1","YES",50.7737209702572,4.898420526896,"FALSE"
"FALSE","Hoegaarden, Stationsstraat, via kleine betonweg tot aan Vissersclub ""Grand Pont"", achter vijvers tot aan voetgangersbrug, afw brug","7153","Grote Gete","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3320","Hoegaarden","I_3320_3","YES",50.7704805518092,4.89533604050706,"FALSE"
"FALSE","Willebringen, Torenhofstr, opw weg en monding Kleine Fonteinbeek","7914","Fonteinbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3370","Boutersem","I_3370_1","YES",50.8115286757685,4.84267234490994,"FALSE"
"FALSE","Zoutleeuw, Koepoortstr, Molenbeek, opw brug","7160","Dormaalbeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3440","Zoutleeuw","I_3440_3","YES",50.8250521170117,5.09621547241959,"FALSE"
"FALSE","Rumsdorp, Beemdenstr, opw RWZI, afw brug + LZP","7160","Dormaalbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3400","Landen","I_3400_2","YES",50.7668454268162,5.0794808626956,"FALSE"
"FALSE","Walsbets, Karolingerslaan,opw weg","7274","De Zeyb","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3400","Landen","I_3400_3","YES",50.7443534430558,5.07032801693149,"FALSE"
"FALSE","Gulkenveld, Hondsblokstr, thv bocht, 7m van de weg, afw brugje","7920","Oude Herk 202bis","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3540","Herk-de-Stad","I_3540_1","YES",50.9474888081476,5.1741075982955,"FALSE"
"FALSE","Stevoort, Stevoortse Kiezel, afw weg","7812","Kleine Herk","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3512","Hasselt","I_3512_1","YES",50.9185220339482,5.24702396203426,"FALSE"
"FALSE","Alken, Meerdegatstr, tss kruising met Expressweg Sint-Truiden en Jardinstr, opw weg","7812","Kleine Herk","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3570","Alken","I_3570_1","YES",50.8886292903788,5.30750965091266,"FALSE"
"FALSE","Sint-Lambrechts-Herk, opw Bekstr","7159","Mombeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3500","Hasselt","I_3500_2","YES",50.8883133026154,5.32437424141209,"FALSE"
"FALSE","Wimmertingen, Luikerstwg, opw weg","7159","Mombeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3501","Hasselt","I_3501_1","YES",50.8852737466697,5.35275098652229,"FALSE"
"FALSE","Jesseren, Broekstraat, onverharde weg tussen huisnr. 18-20, 300 m tot einde voetbalveld, 100 m tot Mombeek, 100 m verder afw. bemonsteren.","7159","Mombeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3700","Tongeren","I_3700_4","YES",50.8087327323981,5.40357791122362,"FALSE"
"FALSE","Jesseren, Broekstraat, onverharde weg tussen huisnr. 18-20, 300 m tot einde voetbalveld, 100 m tot Mombeek, via brugje,  50 m opw. tot aan overbrugging","7159","Mombeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3840","Borgloon","I_3840_1","YES",50.807188676147,5.40331690429997,"FALSE"
"FALSE","Jesseren, Jesserenstr,opw weg en LP, aan grensbord Jesseren-Borgloon","7526","Sint-Annabeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3840","Borgloon","I_3840_2","YES",50.8115765955959,5.37748820079572,"FALSE"
"FALSE","Broekom, zijweg Sassenbroekstr, in 2de bocht thv huis nr 7, achteraan privé-oprit, na samenvloeiing","7768","Sassenbroekbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3840","Borgloon","I_3840_3","YES",50.7781484895268,5.3404849855363,"FALSE"
"FALSE","Moerke,Achterdreef, opw weg","3010","Moerkensbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Oost-Vlaanderen","9180","Moerbeke","I_9180_1","YES",51.1997660925445,3.96115482387667,"FALSE"
"FALSE","Lummen, oostelijk stuk van de Mangelbeekstr, langs weggetje, opw weg","7196","Mangelbeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3560","Lummen","I_3560_2","YES",50.9793244521599,5.18668817147749,"FALSE"
"FALSE","Heusden, Mangelbeekstr, opw fietspad op dijk","7196","Mangelbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3550","Heusden-Zolder","I_3550_1","YES",51.0119482460628,5.25129947752044,"FALSE"
"FALSE","Helchteren, Sonnisweg, 50 m voor verboden ingang ""Militair domein"", opw weg en zijgrachtjes","7260","Schansbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3530","Houthalen-Helchteren","I_3530_1","YES",51.0600757880361,5.42222181823689,"FALSE"
"FALSE","Viversel,  Zwembadstr, opw weg","7623","Laambeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3550","Heusden-Zolder","I_3550_2","YES",50.9991189119267,5.25977650316167,"FALSE"
"FALSE","Zonhoven, Kriekelstr, afw weg","7623","Laambeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3520","Zonhoven","I_3520_1","YES",51.0117373754202,5.34184303016959,"FALSE"
"FALSE","Rode Sluis,Kruisstraat","2820","Grote Kreek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Oost-Vlaanderen","9180","Moerbeke","I_9180_2","YES",51.2156366223718,3.92283219238733,"FALSE"
"FALSE","Pereboomsteenweg,thv veldweg landbouwbedrijf","2872","Watergang van de Moerbekepolder","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Oost-Vlaanderen","9180","Moerbeke","I_9180_3","YES",51.2128438228136,3.97423547610098,"FALSE"
"FALSE","Diepenbeek, Diepenbekerbos,150 m vanaf brug,100 m afw. lozingspunt ALZ","8038","Stiemer","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3590","Diepenbeek","I_3590_1","YES",50.9428519283308,5.44538618964541,"FALSE"
"FALSE","Genk, Platte Weierstraat, opw weg","8038","Stiemer","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3600","Genk","I_3600_1","YES",50.9582300698233,5.47198816464748,"FALSE"
"FALSE","Bilzen, Munsterbilzen, Zangerheistraat, 5 meter afw weg, opw zijgracht en verval","7642","Munsterbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3746","Bilzen","I_3746_1","YES",50.8915007253185,5.55613333209248,"FALSE"
"FALSE","NA","7304","Molenbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3740","Bilzen","I_3740_2","YES",50.820863638419,5.51436641560272,"FALSE"
"FALSE","Wilsele-Putkapel, Weggevoerdenstr/Vuntlaan, afw brug (FC), 50 m opw brug (BBI)","6603","Vunt","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3012","Leuven","I_3012_3","YES",50.9249034516619,4.7148285954505,"FALSE"
"FALSE","Heverlee, Campus Arenberg, weg langs de Voer","6919","Voer","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3001","Leuven","I_3001_3","YES",50.8715216751197,4.69039638628557,"FALSE"
"FALSE","Neerijse, zijweg Eygenstr op RO Ijse, afw voetgangersbrugje 40m voor monding in de Dijle","6556","Ijse","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3040","Huldenberg","I_3040_2","YES",50.8231843497289,4.64093119063458,"FALSE"
"FALSE","Neerijse, Lindenhoflaan, opw weg (FC), afw weg (BBI)","6556","Ijse","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3040","Huldenberg","I_3040_3","YES",50.8163591450913,4.63400931765492,"FALSE"
"FALSE","Neerijse, Kamstr, opw weg en overstort","6556","Ijse","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3040","Huldenberg","I_3040_4","YES",50.8128983513637,4.6217444569215,"FALSE"
"FALSE","Loonbeek, Bertelsheide, afw brug","6556","Ijse","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3040","Huldenberg","I_3040_5","YES",50.8081430479003,4.61319196163682,"FALSE"
"FALSE","Huldenberg, Smeysberg, opw brug","6556","Ijse","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3040","Huldenberg","I_3040_6","YES",50.7900968193198,4.59274633048901,"FALSE"
"FALSE","Overijse, Fr. Verbeekstr, opw brugje thv huisnr 124","6556","Ijse","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3090","Overijse","I_3090_1","YES",50.7688132952362,4.50964493012778,"FALSE"
"FALSE","Hoeilaart, Van Marchandstr, opw weg en opw 1ste lozing","6556","Ijse","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","1560","Hoeilaart","I_1560_1","YES",50.7680209513901,4.48647956732085,"FALSE"
